WeekEnding,HB,AgeGroup,Sex,NumberAttendances,Average20182019
20201213,S92000003,65 - 74,All,1904,2514.5
20201213,S92000003,75 - 84,All,1786,2363
20201213,S92000003,85 and over,All,1148,1324.5
20201213,S92000003,All ages,All,19064,26721.5
20201213,S92000003,All ages,Female,9403,12991.5
20201213,S92000003,All ages,Male,9375,13244
20201220,S08000015,Under 5,All,99,274.5
20201220,S08000015,5 - 14,All,106,184
20201220,S08000015,15 - 44,All,450,678
20201220,S08000015,45 - 64,All,320,469
20201220,S08000015,65 - 74,All,139,230
20201220,S08000015,75 - 84,All,150,192
20201220,S08000015,85 and over,All,72,113.5
20201220,S08000015,All ages,All,1344,2164.5
20201220,S08000015,All ages,Female,666,1070.5
20201220,S08000015,All ages,Male,670,1070.5
20201220,S08000016,Under 5,All,26,28
20201220,S08000016,5 - 14,All,24,34
20201220,S08000016,15 - 44,All,142,154
20201220,S08000016,45 - 64,All,127,121.5
20201220,S08000016,65 - 74,All,50,75.5
20201220,S08000016,75 - 84,All,76,82.5
20201220,S08000016,85 and over,All,44,62.5
20201220,S08000016,All ages,All,493,566
20201220,S08000016,All ages,Female,219,284
20201220,S08000016,All ages,Male,270,274
20201220,S08000017,Under 5,All,35,103.5
20201220,S08000017,5 - 14,All,47,74.5
20201220,S08000017,15 - 44,All,219,277
20201220,S08000017,45 - 64,All,144,201.5
20201220,S08000017,65 - 74,All,75,104
20201220,S08000017,75 - 84,All,78,103
20201220,S08000017,85 and over,All,43,56
20201220,S08000017,All ages,All,652,939
20201220,S08000017,All ages,Female,301,470
20201220,S08000017,All ages,Male,340,449.5
20201220,S08000019,Under 5,All,52,105
20201220,S08000019,5 - 14,All,50,85
20201220,S08000019,15 - 44,All,241,403
20201220,S08000019,45 - 64,All,199,297
20201220,S08000019,65 - 74,All,109,140
20201220,S08000019,75 - 84,All,95,115.5
20201220,S08000019,85 and over,All,70,70
20201220,S08000019,All ages,All,818,1235
20201220,S08000019,All ages,Female,394,578
20201220,S08000019,All ages,Male,422,637.5
20201220,S08000020,Under 5,All,94,203
20201220,S08000020,5 - 14,All,148,183
20201220,S08000020,15 - 44,All,442,681.5
20201220,S08000020,45 - 64,All,320,440.5
20201220,S08000020,65 - 74,All,149,211.5
20201220,S08000020,75 - 84,All,121,190
20201220,S08000020,85 and over,All,80,112.5
20201220,S08000020,All ages,All,1377,2081.5
20201220,S08000020,All ages,Female,640,994
